age,13,ist1,rw,18,sw,134
age,13,ist1,rw,17,sw,134
age,13,ist1,rw,16,sw,134
age,13,ist1,rw,15,sw,130
age,13,ist1,rw,14,sw,127
age,13,ist1,rw,13,sw,123
age,13,ist1,rw,12,sw,119
age,13,ist1,rw,11,sw,115
age,13,ist1,rw,10,sw,111
age,13,ist1,rw,9,sw,107
age,13,ist1,rw,8,sw,103
age,13,ist1,rw,7,sw,100
age,13,ist1,rw,6,sw,96
age,13,ist1,rw,5,sw,92
age,13,ist1,rw,4,sw,88
age,13,ist1,rw,3,sw,84
age,13,ist1,rw,2,sw,80
age,13,ist1,rw,1,sw,77
age,13,ist1,rw,0,sw,73
age,13,ist2,rw,20,sw,133
age,13,ist2,rw,19,sw,133
age,13,ist2,rw,18,sw,133
age,13,ist2,rw,17,sw,133
age,13,ist2,rw,16,sw,133
age,13,ist2,rw,15,sw,129
age,13,ist2,rw,14,sw,125
age,13,ist2,rw,13,sw,121
age,13,ist2,rw,12,sw,117
age,13,ist2,rw,11,sw,113
age,13,ist2,rw,10,sw,109
age,13,ist2,rw,9,sw,105
age,13,ist2,rw,8,sw,101
age,13,ist2,rw,7,sw,97
age,13,ist2,rw,6,sw,93
age,13,ist2,rw,5,sw,89
age,13,ist2,rw,4,sw,85
age,13,ist2,rw,3,sw,81
age,13,ist2,rw,2,sw,77
age,13,ist2,rw,1,sw,73
age,13,ist2,rw,0,sw,69
age,13,ist3,rw,20,sw,132
age,13,ist3,rw,19,sw,132
age,13,ist3,rw,18,sw,132
age,13,ist3,rw,17,sw,132
age,13,ist3,rw,16,sw,132
age,13,ist3,rw,15,sw,132
age,13,ist3,rw,14,sw,129
age,13,ist3,rw,13,sw,125
age,13,ist3,rw,12,sw,121
age,13,ist3,rw,11,sw,117
age,13,ist3,rw,10,sw,114
age,13,ist3,rw,9,sw,110
age,13,ist3,rw,8,sw,106
age,13,ist3,rw,7,sw,103
age,13,ist3,rw,6,sw,99
age,13,ist3,rw,5,sw,95
age,13,ist3,rw,4,sw,91
age,13,ist3,rw,3,sw,88
age,13,ist3,rw,2,sw,84
age,13,ist3,rw,1,sw,80
age,13,ist3,rw,0,sw,77
age,13,ist4,rw,20,sw,132
age,13,ist4,rw,19,sw,132
age,13,ist4,rw,18,sw,132
age,13,ist4,rw,17,sw,132
age,13,ist4,rw,16,sw,132
age,13,ist4,rw,15,sw,129
age,13,ist4,rw,14,sw,125
age,13,ist4,rw,13,sw,121
age,13,ist4,rw,12,sw,118
age,13,ist4,rw,11,sw,114
age,13,ist4,rw,10,sw,111
age,13,ist4,rw,9,sw,107
age,13,ist4,rw,8,sw,104
age,13,ist4,rw,7,sw,100
age,13,ist4,rw,6,sw,97
age,13,ist4,rw,5,sw,93
age,13,ist4,rw,4,sw,89
age,13,ist4,rw,3,sw,86
age,13,ist4,rw,2,sw,82
age,13,ist4,rw,1,sw,79
age,13,ist4,rw,0,sw,75
age,13,ist5,rw,20,sw,134
age,13,ist5,rw,19,sw,134
age,13,ist5,rw,18,sw,134
age,13,ist5,rw,17,sw,134
age,13,ist5,rw,16,sw,131
age,13,ist5,rw,15,sw,128
age,13,ist5,rw,14,sw,124
age,13,ist5,rw,13,sw,121
age,13,ist5,rw,12,sw,117
age,13,ist5,rw,11,sw,114
age,13,ist5,rw,10,sw,110
age,13,ist5,rw,9,sw,107
age,13,ist5,rw,8,sw,103
age,13,ist5,rw,7,sw,100
age,13,ist5,rw,6,sw,97
age,13,ist5,rw,5,sw,93
age,13,ist5,rw,4,sw,90
age,13,ist5,rw,3,sw,86
age,13,ist5,rw,2,sw,83
age,13,ist5,rw,1,sw,79
age,13,ist5,rw,0,sw,76
age,13,ist6,rw,20,sw,134
age,13,ist6,rw,19,sw,134
age,13,ist6,rw,18,sw,134
age,13,ist6,rw,17,sw,131
age,13,ist6,rw,16,sw,128
age,13,ist6,rw,15,sw,125
age,13,ist6,rw,14,sw,122
age,13,ist6,rw,13,sw,119
age,13,ist6,rw,12,sw,116
age,13,ist6,rw,11,sw,113
age,13,ist6,rw,10,sw,110
age,13,ist6,rw,9,sw,107
age,13,ist6,rw,8,sw,104
age,13,ist6,rw,7,sw,101
age,13,ist6,rw,6,sw,99
age,13,ist6,rw,5,sw,96
age,13,ist6,rw,4,sw,93
age,13,ist6,rw,3,sw,90
age,13,ist6,rw,2,sw,87
age,13,ist6,rw,1,sw,84
age,13,ist6,rw,0,sw,81
age,13,ist7,rw,20,sw,135
age,13,ist7,rw,19,sw,135
age,13,ist7,rw,18,sw,132
age,13,ist7,rw,17,sw,128
age,13,ist7,rw,16,sw,125
age,13,ist7,rw,15,sw,122
age,13,ist7,rw,14,sw,119
age,13,ist7,rw,13,sw,116
age,13,ist7,rw,12,sw,113
age,13,ist7,rw,11,sw,110
age,13,ist7,rw,10,sw,107
age,13,ist7,rw,9,sw,103
age,13,ist7,rw,8,sw,100
age,13,ist7,rw,7,sw,97
age,13,ist7,rw,6,sw,94
age,13,ist7,rw,5,sw,91
age,13,ist7,rw,4,sw,88
age,13,ist7,rw,3,sw,85
age,13,ist7,rw,2,sw,82
age,13,ist7,rw,1,sw,78
age,13,ist7,rw,0,sw,75
age,13,ist8,rw,20,sw,134
age,13,ist8,rw,19,sw,134
age,13,ist8,rw,18,sw,131
age,13,ist8,rw,17,sw,128
age,13,ist8,rw,16,sw,125
age,13,ist8,rw,15,sw,122
age,13,ist8,rw,14,sw,119
age,13,ist8,rw,13,sw,116
age,13,ist8,rw,12,sw,113
age,13,ist8,rw,11,sw,109
age,13,ist8,rw,10,sw,106
age,13,ist8,rw,9,sw,103
age,13,ist8,rw,8,sw,100
age,13,ist8,rw,7,sw,97
age,13,ist8,rw,6,sw,94
age,13,ist8,rw,5,sw,91
age,13,ist8,rw,4,sw,88
age,13,ist8,rw,3,sw,84
age,13,ist8,rw,2,sw,81
age,13,ist8,rw,1,sw,78
age,13,ist8,rw,0,sw,75
age,13,ist9,rw,20,sw,133
age,13,ist9,rw,19,sw,133
age,13,ist9,rw,18,sw,130
age,13,ist9,rw,17,sw,127
age,13,ist9,rw,16,sw,125
age,13,ist9,rw,15,sw,122
age,13,ist9,rw,14,sw,119
age,13,ist9,rw,13,sw,116
age,13,ist9,rw,12,sw,113
age,13,ist9,rw,11,sw,110
age,13,ist9,rw,10,sw,107
age,13,ist9,rw,9,sw,105
age,13,ist9,rw,8,sw,102
age,13,ist9,rw,7,sw,101
age,13,ist9,rw,6,sw,96
age,13,ist9,rw,5,sw,93
age,13,ist9,rw,4,sw,90
age,13,ist9,rw,3,sw,87
age,13,ist9,rw,2,sw,85
age,13,ist9,rw,1,sw,82
age,13,ist9,rw,0,sw,79
age,13,gesamt,rw,>0,sw,67
age,13,gesamt,rw,>10,sw,72
age,13,gesamt,rw,>20,sw,78
age,13,gesamt,rw,>30,sw,83
age,13,gesamt,rw,>40,sw,89
age,13,gesamt,rw,>50,sw,94
age,13,gesamt,rw,>60,sw,100
age,13,gesamt,rw,>70,sw,106
age,13,gesamt,rw,>80,sw,111
age,13,gesamt,rw,>90,sw,117
age,13,gesamt,rw,>100,sw,122
age,13,gesamt,rw,>110,sw,128
age,13,gesamt,rw,>120,sw,133
age,13,gesamt,rw,>130,sw,133
age,13,gesamt,rw,>140,sw,133
age,13,gesamt,rw,>150,sw,133
age,13,gesamt,rw,>160,sw,133
age,13,gesamt,rw,>170,sw,133
age,14,ist1,rw,20,sw,134
age,14,ist1,rw,19,sw,134
age,14,ist1,rw,18,sw,134
age,14,ist1,rw,17,sw,134
age,14,ist1,rw,16,sw,131
age,14,ist1,rw,15,sw,127
age,14,ist1,rw,14,sw,123
age,14,ist1,rw,13,sw,120
age,14,ist1,rw,12,sw,116
age,14,ist1,rw,11,sw,112
age,14,ist1,rw,10,sw,109
age,14,ist1,rw,9,sw,105
age,14,ist1,rw,8,sw,101
age,14,ist1,rw,7,sw,97
age,14,ist1,rw,6,sw,94
age,14,ist1,rw,5,sw,90
age,14,ist1,rw,4,sw,86
age,14,ist1,rw,3,sw,83
age,14,ist1,rw,2,sw,79
age,14,ist1,rw,1,sw,75
age,14,ist1,rw,0,sw,71
age,14,ist2,rw,20,sw,131
age,14,ist2,rw,19,sw,131
age,14,ist2,rw,18,sw,131
age,14,ist2,rw,17,sw,131
age,14,ist2,rw,16,sw,127
age,14,ist2,rw,15,sw,124
age,14,ist2,rw,14,sw,121
age,14,ist2,rw,13,sw,117
age,14,ist2,rw,12,sw,114
age,14,ist2,rw,11,sw,110
age,14,ist2,rw,10,sw,106
age,14,ist2,rw,9,sw,103
age,14,ist2,rw,8,sw,99
age,14,ist2,rw,7,sw,96
age,14,ist2,rw,6,sw,92
age,14,ist2,rw,5,sw,89
age,14,ist2,rw,4,sw,85
age,14,ist2,rw,3,sw,81
age,14,ist2,rw,2,sw,78
age,14,ist2,rw,1,sw,74
age,14,ist2,rw,0,sw,71
age,14,ist3,rw,20,sw,132
age,14,ist3,rw,19,sw,132
age,14,ist3,rw,18,sw,132
age,14,ist3,rw,17,sw,132
age,14,ist3,rw,16,sw,132
age,14,ist3,rw,15,sw,128
age,14,ist3,rw,14,sw,125
age,14,ist3,rw,13,sw,121
age,14,ist3,rw,12,sw,118
age,14,ist3,rw,11,sw,115
age,14,ist3,rw,10,sw,111
age,14,ist3,rw,9,sw,108
age,14,ist3,rw,8,sw,104
age,14,ist3,rw,7,sw,101
age,14,ist3,rw,6,sw,97
age,14,ist3,rw,5,sw,94
age,14,ist3,rw,4,sw,90
age,14,ist3,rw,3,sw,87
age,14,ist3,rw,2,sw,83
age,14,ist3,rw,1,sw,80
age,14,ist3,rw,0,sw,77
age,14,ist4,rw,20,sw,132
age,14,ist4,rw,19,sw,132
age,14,ist4,rw,18,sw,132
age,14,ist4,rw,17,sw,132
age,14,ist4,rw,16,sw,129
age,14,ist4,rw,15,sw,126
age,14,ist4,rw,14,sw,122
age,14,ist4,rw,13,sw,119
age,14,ist4,rw,12,sw,115
age,14,ist4,rw,11,sw,112
age,14,ist4,rw,10,sw,108
age,14,ist4,rw,9,sw,105
age,14,ist4,rw,8,sw,101
age,14,ist4,rw,7,sw,97
age,14,ist4,rw,6,sw,94
age,14,ist4,rw,5,sw,91
age,14,ist4,rw,4,sw,88
age,14,ist4,rw,3,sw,84
age,14,ist4,rw,2,sw,81
age,14,ist4,rw,1,sw,77
age,14,ist4,rw,0,sw,74
age,14,ist5,rw,20,sw,134
age,14,ist5,rw,19,sw,134
age,14,ist5,rw,18,sw,134
age,14,ist5,rw,17,sw,134
age,14,ist5,rw,16,sw,130
age,14,ist5,rw,15,sw,127
age,14,ist5,rw,14,sw,123
age,14,ist5,rw,13,sw,120
age,14,ist5,rw,12,sw,116
age,14,ist5,rw,11,sw,113
age,14,ist5,rw,10,sw,109
age,14,ist5,rw,9,sw,105
age,14,ist5,rw,8,sw,102
age,14,ist5,rw,7,sw,98
age,14,ist5,rw,6,sw,95
age,14,ist5,rw,5,sw,91
age,14,ist5,rw,4,sw,88
age,14,ist5,rw,3,sw,84
age,14,ist5,rw,2,sw,80
age,14,ist5,rw,1,sw,77
age,14,ist5,rw,0,sw,73
age,14,ist6,rw,20,sw,131
age,14,ist6,rw,19,sw,131
age,14,ist6,rw,18,sw,131
age,14,ist6,rw,17,sw,129
age,14,ist6,rw,16,sw,125
age,14,ist6,rw,15,sw,123
age,14,ist6,rw,14,sw,120
age,14,ist6,rw,13,sw,117
age,14,ist6,rw,12,sw,114
age,14,ist6,rw,11,sw,111
age,14,ist6,rw,10,sw,108
age,14,ist6,rw,9,sw,105
age,14,ist6,rw,8,sw,103
age,14,ist6,rw,7,sw,100
age,14,ist6,rw,6,sw,97
age,14,ist6,rw,5,sw,94
age,14,ist6,rw,4,sw,91
age,14,ist6,rw,3,sw,88
age,14,ist6,rw,2,sw,85
age,14,ist6,rw,1,sw,83
age,14,ist6,rw,0,sw,80
age,14,ist7,rw,20,sw,131
age,14,ist7,rw,19,sw,131
age,14,ist7,rw,18,sw,131
age,14,ist7,rw,17,sw,128
age,14,ist7,rw,16,sw,125
age,14,ist7,rw,15,sw,121
age,14,ist7,rw,14,sw,118
age,14,ist7,rw,13,sw,115
age,14,ist7,rw,12,sw,112
age,14,ist7,rw,11,sw,108
age,14,ist7,rw,10,sw,105
age,14,ist7,rw,9,sw,102
age,14,ist7,rw,8,sw,99
age,14,ist7,rw,7,sw,95
age,14,ist7,rw,6,sw,92
age,14,ist7,rw,5,sw,89
age,14,ist7,rw,4,sw,86
age,14,ist7,rw,3,sw,83
age,14,ist7,rw,2,sw,79
age,14,ist7,rw,1,sw,76
age,14,ist7,rw,0,sw,73
age,14,ist8,rw,20,sw,133
age,14,ist8,rw,19,sw,133
age,14,ist8,rw,18,sw,133
age,14,ist8,rw,17,sw,130
age,14,ist8,rw,16,sw,126
age,14,ist8,rw,15,sw,123
age,14,ist8,rw,14,sw,119
age,14,ist8,rw,13,sw,116
age,14,ist8,rw,12,sw,112
age,14,ist8,rw,11,sw,109
age,14,ist8,rw,10,sw,106
age,14,ist8,rw,9,sw,102
age,14,ist8,rw,8,sw,99
age,14,ist8,rw,7,sw,95
age,14,ist8,rw,6,sw,92
age,14,ist8,rw,5,sw,88
age,14,ist8,rw,4,sw,85
age,14,ist8,rw,3,sw,81
age,14,ist8,rw,2,sw,78
age,14,ist8,rw,1,sw,74
age,14,ist8,rw,0,sw,71
age,14,ist9,rw,20,sw,129
age,14,ist9,rw,19,sw,129
age,14,ist9,rw,18,sw,129
age,14,ist9,rw,17,sw,126
age,14,ist9,rw,16,sw,124
age,14,ist9,rw,15,sw,121
age,14,ist9,rw,14,sw,118
age,14,ist9,rw,13,sw,115
age,14,ist9,rw,12,sw,112
age,14,ist9,rw,11,sw,109
age,14,ist9,rw,10,sw,106
age,14,ist9,rw,9,sw,103
age,14,ist9,rw,8,sw,100
age,14,ist9,rw,7,sw,97
age,14,ist9,rw,6,sw,94
age,14,ist9,rw,5,sw,91
age,14,ist9,rw,4,sw,88
age,14,ist9,rw,3,sw,85
age,14,ist9,rw,2,sw,82
age,14,ist9,rw,1,sw,79
age,14,ist9,rw,0,sw,76
age,14,gesamt,rw,>0,sw,66
age,14,gesamt,rw,>10,sw,71
age,14,gesamt,rw,>20,sw,76
age,14,gesamt,rw,>30,sw,82
age,14,gesamt,rw,>40,sw,87
age,14,gesamt,rw,>50,sw,92
age,14,gesamt,rw,>60,sw,97
age,14,gesamt,rw,>70,sw,103
age,14,gesamt,rw,>80,sw,108
age,14,gesamt,rw,>90,sw,113
age,14,gesamt,rw,>100,sw,118
age,14,gesamt,rw,>110,sw,124
age,14,gesamt,rw,>120,sw,129
age,14,gesamt,rw,>130,sw,134
age,14,gesamt,rw,>140,sw,134
age,14,gesamt,rw,>150,sw,134
age,14,gesamt,rw,>160,sw,134
age,14,gesamt,rw,>170,sw,134
age,15,ist1,rw,20,sw,134
age,15,ist1,rw,19,sw,134
age,15,ist1,rw,18,sw,134
age,15,ist1,rw,17,sw,134
age,15,ist1,rw,16,sw,131
age,15,ist1,rw,15,sw,127
age,15,ist1,rw,14,sw,123
age,15,ist1,rw,13,sw,120
age,15,ist1,rw,12,sw,116
age,15,ist1,rw,11,sw,112
age,15,ist1,rw,10,sw,109
age,15,ist1,rw,9,sw,105
age,15,ist1,rw,8,sw,101
age,15,ist1,rw,7,sw,97
age,15,ist1,rw,6,sw,94
age,15,ist1,rw,5,sw,90
age,15,ist1,rw,4,sw,86
age,15,ist1,rw,3,sw,83
age,15,ist1,rw,2,sw,79
age,15,ist1,rw,1,sw,75
age,15,ist1,rw,0,sw,71
age,15,ist2,rw,20,sw,131
age,15,ist2,rw,19,sw,131
age,15,ist2,rw,18,sw,131
age,15,ist2,rw,17,sw,131
age,15,ist2,rw,16,sw,127
age,15,ist2,rw,15,sw,124
age,15,ist2,rw,14,sw,121
age,15,ist2,rw,13,sw,117
age,15,ist2,rw,12,sw,114
age,15,ist2,rw,11,sw,110
age,15,ist2,rw,10,sw,106
age,15,ist2,rw,9,sw,103
age,15,ist2,rw,8,sw,99
age,15,ist2,rw,7,sw,96
age,15,ist2,rw,6,sw,92
age,15,ist2,rw,5,sw,89
age,15,ist2,rw,4,sw,85
age,15,ist2,rw,3,sw,81
age,15,ist2,rw,2,sw,78
age,15,ist2,rw,1,sw,74
age,15,ist2,rw,0,sw,71
age,15,ist3,rw,20,sw,132
age,15,ist3,rw,19,sw,132
age,15,ist3,rw,18,sw,132
age,15,ist3,rw,17,sw,132
age,15,ist3,rw,16,sw,132
age,15,ist3,rw,15,sw,128
age,15,ist3,rw,14,sw,125
age,15,ist3,rw,13,sw,121
age,15,ist3,rw,12,sw,118
age,15,ist3,rw,11,sw,115
age,15,ist3,rw,10,sw,111
age,15,ist3,rw,9,sw,108
age,15,ist3,rw,8,sw,104
age,15,ist3,rw,7,sw,101
age,15,ist3,rw,6,sw,97
age,15,ist3,rw,5,sw,94
age,15,ist3,rw,4,sw,90
age,15,ist3,rw,3,sw,87
age,15,ist3,rw,2,sw,83
age,15,ist3,rw,1,sw,80
age,15,ist3,rw,0,sw,77
age,15,ist4,rw,20,sw,132
age,15,ist4,rw,19,sw,132
age,15,ist4,rw,18,sw,132
age,15,ist4,rw,17,sw,132
age,15,ist4,rw,16,sw,129
age,15,ist4,rw,15,sw,126
age,15,ist4,rw,14,sw,122
age,15,ist4,rw,13,sw,119
age,15,ist4,rw,12,sw,115
age,15,ist4,rw,11,sw,112
age,15,ist4,rw,10,sw,108
age,15,ist4,rw,9,sw,105
age,15,ist4,rw,8,sw,101
age,15,ist4,rw,7,sw,97
age,15,ist4,rw,6,sw,94
age,15,ist4,rw,5,sw,91
age,15,ist4,rw,4,sw,88
age,15,ist4,rw,3,sw,84
age,15,ist4,rw,2,sw,81
age,15,ist4,rw,1,sw,77
age,15,ist4,rw,0,sw,74
age,15,ist5,rw,20,sw,134
age,15,ist5,rw,19,sw,134
age,15,ist5,rw,18,sw,134
age,15,ist5,rw,17,sw,134
age,15,ist5,rw,16,sw,130
age,15,ist5,rw,15,sw,127
age,15,ist5,rw,14,sw,123
age,15,ist5,rw,13,sw,120
age,15,ist5,rw,12,sw,116
age,15,ist5,rw,11,sw,113
age,15,ist5,rw,10,sw,109
age,15,ist5,rw,9,sw,105
age,15,ist5,rw,8,sw,102
age,15,ist5,rw,7,sw,98
age,15,ist5,rw,6,sw,95
age,15,ist5,rw,5,sw,91
age,15,ist5,rw,4,sw,88
age,15,ist5,rw,3,sw,84
age,15,ist5,rw,2,sw,80
age,15,ist5,rw,1,sw,77
age,15,ist5,rw,0,sw,73
age,15,ist6,rw,20,sw,131
age,15,ist6,rw,19,sw,131
age,15,ist6,rw,18,sw,131
age,15,ist6,rw,17,sw,129
age,15,ist6,rw,16,sw,125
age,15,ist6,rw,15,sw,123
age,15,ist6,rw,14,sw,120
age,15,ist6,rw,13,sw,117
age,15,ist6,rw,12,sw,114
age,15,ist6,rw,11,sw,111
age,15,ist6,rw,10,sw,108
age,15,ist6,rw,9,sw,105
age,15,ist6,rw,8,sw,103
age,15,ist6,rw,7,sw,100
age,15,ist6,rw,6,sw,97
age,15,ist6,rw,5,sw,94
age,15,ist6,rw,4,sw,91
age,15,ist6,rw,3,sw,88
age,15,ist6,rw,2,sw,85
age,15,ist6,rw,1,sw,83
age,15,ist6,rw,0,sw,80
age,15,ist7,rw,20,sw,131
age,15,ist7,rw,19,sw,131
age,15,ist7,rw,18,sw,131
age,15,ist7,rw,17,sw,128
age,15,ist7,rw,16,sw,125
age,15,ist7,rw,15,sw,121
age,15,ist7,rw,14,sw,118
age,15,ist7,rw,13,sw,115
age,15,ist7,rw,12,sw,112
age,15,ist7,rw,11,sw,108
age,15,ist7,rw,10,sw,105
age,15,ist7,rw,9,sw,102
age,15,ist7,rw,8,sw,99
age,15,ist7,rw,7,sw,95
age,15,ist7,rw,6,sw,92
age,15,ist7,rw,5,sw,89
age,15,ist7,rw,4,sw,86
age,15,ist7,rw,3,sw,83
age,15,ist7,rw,2,sw,79
age,15,ist7,rw,1,sw,76
age,15,ist7,rw,0,sw,73
age,15,ist8,rw,20,sw,133
age,15,ist8,rw,19,sw,133
age,15,ist8,rw,18,sw,133
